id_mahasiswa,semester,kelas,jenis_kelamin,kehadiran_persen,tugas_rata,kuis_rata,nilai_uts,akses_lms,forum_posts,jam_belajar_per_minggu,jumlah_terlambat_tugas,ikut_bimbingan,nilai_uas,nilai_akhir,status_lulus
MHS00877,5,SI-D,P,96.5,85.3,59.6,82.0,42,5,6.3,1,Tidak,74.5,76.1,Lulus
MHS00878,4,SI-C,L,96.9,81.4,69.0,75.0,47,4,7.6,0,Tidak,71.8,74.4,Lulus
MHS00879,1,SI-B,P,74.6,89.5,76.7,58.8,39,4,6.2,2,Tidak,58.3,69.9,Lulus
MHS00880,2,SI-B,L,92.8,40.4,38.7,58.6,30,1,3.0,3,Tidak,27.5,40.7,Tidak Lulus
MHS00881,2,SI-C,L,66.6,80.2,86.9,68.2,47,3,9.3,0,Tidak,81.4,78.9,Lulus
MHS00882,4,SI-D,L,67.1,87.6,59.5,60.7,46,4,8.0,1,Tidak,58.8,66.6,Lulus
MHS00883,1,SI-A,L,49.8,100.0,74.3,60.9,53,6,13.4,3,Tidak,70.1,76.1,Lulus
MHS00884,1,SI-C,L,98.1,58.0,59.3,52.6,24,5,3.5,0,Tidak,67.0,59.6,Tidak Lulus
MHS00885,5,SI-C,P,67.6,58.0,64.7,57.5,52,2,9.0,5,Ya,74.0,64.0,Lulus
MHS00886,1,SI-A,L,76.5,67.7,59.7,50.8,27,2,2.6,2,Tidak,53.0,57.5,Tidak Lulus
MHS00887,4,SI-C,L,67.1,68.0,64.0,47.7,43,4,7.0,1,Tidak,55.7,58.4,Tidak Lulus
MHS00888,2,SI-A,P,86.3,74.2,66.6,76.7,51,4,9.4,1,Tidak,58.8,68.7,Lulus
MHS00889,1,SI-D,P,73.5,63.3,42.0,48.3,28,4,0.3,4,Ya,26.7,44.3,Tidak Lulus
MHS00890,2,SI-B,P,62.3,62.6,57.8,68.7,39,0,5.9,1,Tidak,34.8,54.8,Tidak Lulus
MHS00891,5,SI-D,L,83.3,53.5,53.2,52.0,45,3,4.8,1,Tidak,50.0,52.0,Tidak Lulus
MHS00892,5,SI-B,P,60.8,52.5,53.3,44.4,34,1,4.4,5,Ya,29.4,43.7,Tidak Lulus
MHS00893,5,SI-A,P,68.0,64.8,55.9,55.0,45,4,7.7,4,Ya,47.5,55.4,Tidak Lulus
MHS00894,3,SI-B,P,52.7,74.9,78.5,66.2,47,1,9.9,1,Ya,72.0,72.6,Lulus
MHS00895,4,SI-D,P,60.9,88.3,78.7,67.5,41,5,6.1,3,Tidak,64.0,73.9,Lulus
MHS00896,2,SI-B,L,80.1,69.4,69.7,63.0,47,2,7.1,1,Tidak,61.0,65.3,Lulus
MHS00897,2,SI-A,L,54.4,71.6,72.5,46.0,45,6,6.8,1,Ya,57.4,61.1,Lulus
MHS00898,6,SI-B,L,60.2,79.5,49.6,55.5,36,5,6.5,3,Tidak,44.5,57.0,Tidak Lulus
MHS00899,1,SI-C,L,78.0,65.0,68.9,65.5,38,1,3.2,1,Tidak,52.7,62.2,Lulus
MHS00900,1,SI-D,P,71.5,85.0,68.3,67.2,52,3,9.8,0,Ya,60.7,69.9,Lulus
MHS00901,2,SI-C,L,100.0,96.0,96.6,100.0,41,2,7.4,0,Tidak,93.5,96.4,Lulus
MHS00902,1,SI-A,P,100.0,93.2,74.5,75.9,42,3,7.7,0,Tidak,90.3,84.3,Lulus
MHS00903,2,SI-B,P,67.6,63.7,61.6,49.9,38,3,4.1,2,Ya,59.8,58.7,Tidak Lulus
MHS00904,4,SI-C,L,84.7,57.1,54.0,60.3,43,1,5.1,1,Ya,56.1,57.0,Tidak Lulus
MHS00905,3,SI-C,L,87.0,93.1,87.6,81.8,42,3,6.0,0,Tidak,84.3,86.5,Lulus
MHS00906,6,SI-B,P,70.8,34.2,41.8,26.0,27,1,1.9,3,Tidak,30.6,32.6,Tidak Lulus
MHS00907,5,SI-B,P,60.1,58.5,52.1,54.0,26,2,1.4,1,Tidak,43.5,51.6,Tidak Lulus
MHS00908,2,SI-D,L,77.9,62.5,77.5,61.9,42,3,4.7,0,Tidak,63.1,65.5,Lulus
MHS00909,2,SI-C,L,75.9,87.7,76.4,83.2,45,3,8.1,0,Tidak,64.2,77.3,Lulus
MHS00910,3,SI-C,L,72.8,68.8,70.3,66.4,46,2,4.5,0,Tidak,56.7,64.9,Lulus
MHS00911,4,SI-A,P,83.3,67.4,51.2,51.3,36,1,3.4,4,Tidak,40.6,52.1,Tidak Lulus
MHS00912,2,SI-D,L,69.0,49.8,35.7,46.9,31,3,4.1,7,Tidak,19.0,37.0,Tidak Lulus
MHS00913,4,SI-A,P,64.2,70.4,44.8,47.3,34,4,5.1,1,Tidak,51.3,53.8,Tidak Lulus
MHS00914,3,SI-C,L,79.3,72.2,57.4,49.9,36,3,5.4,1,Tidak,59.2,59.8,Tidak Lulus
MHS00915,4,SI-A,L,82.6,100.0,100.0,75.2,69,5,13.0,3,Ya,66.4,83.7,Lulus
MHS00916,3,SI-C,L,63.9,63.1,63.8,60.4,51,4,9.7,2,Ya,57.8,61.0,Lulus
MHS00917,2,SI-C,L,89.1,94.6,86.8,96.4,42,3,9.6,1,Tidak,80.3,89.2,Lulus
MHS00918,6,SI-A,L,56.8,58.4,54.5,45.3,46,4,10.0,7,Ya,35.9,47.6,Tidak Lulus
MHS00919,5,SI-A,L,71.1,49.2,51.9,55.6,37,4,3.5,1,Tidak,35.4,47.2,Tidak Lulus
MHS00920,1,SI-B,L,74.9,51.1,56.3,54.5,38,4,2.8,1,Tidak,48.9,52.3,Tidak Lulus
MHS00921,5,SI-B,L,70.4,57.3,66.4,52.9,41,1,3.2,1,Tidak,49.2,55.6,Tidak Lulus
MHS00922,3,SI-B,L,71.2,83.0,77.4,57.3,47,2,10.5,2,Ya,62.4,69.3,Lulus
MHS00923,6,SI-C,P,100.0,76.0,82.2,77.5,40,2,4.9,0,Tidak,79.0,78.5,Lulus
MHS00924,5,SI-A,L,67.8,66.8,58.9,59.0,23,3,2.7,3,Tidak,51.7,58.7,Tidak Lulus
MHS00925,3,SI-D,L,100.0,70.0,50.4,66.2,43,3,5.2,1,Tidak,49.1,58.9,Tidak Lulus
MHS00926,1,SI-C,P,83.2,69.1,73.3,62.7,36,2,5.8,2,Tidak,64.2,66.9,Lulus
MHS00927,2,SI-D,P,79.1,81.9,69.9,64.4,34,6,7.3,1,Ya,61.3,68.9,Lulus
MHS00928,4,SI-A,L,83.7,91.9,75.0,70.2,38,3,7.3,0,Ya,72.2,77.2,Lulus
MHS00929,4,SI-C,P,100.0,59.1,63.6,58.4,30,5,4.0,1,Tidak,71.3,63.5,Lulus
MHS00930,2,SI-D,P,66.1,72.1,69.9,59.4,36,4,8.6,5,Tidak,51.2,62.2,Lulus
MHS00931,1,SI-D,P,64.6,55.1,47.5,44.9,37,3,4.6,3,Tidak,46.8,48.5,Tidak Lulus
MHS00932,5,SI-B,L,68.9,57.6,60.5,58.6,40,2,6.0,2,Ya,50.4,56.3,Tidak Lulus
MHS00933,6,SI-B,P,78.4,72.9,66.7,57.0,54,3,8.6,2,Tidak,66.3,65.7,Lulus
MHS00934,3,SI-B,L,57.3,56.7,53.7,45.5,35,2,4.6,4,Tidak,36.6,47.3,Tidak Lulus
MHS00935,1,SI-C,P,78.3,54.8,59.8,56.1,30,3,4.8,1,Ya,52.0,55.3,Tidak Lulus
MHS00936,2,SI-A,P,98.3,88.1,80.4,74.1,46,2,8.3,2,Tidak,74.5,79.0,Lulus
MHS00937,1,SI-A,L,79.8,88.2,71.7,72.3,26,3,3.9,0,Tidak,58.5,72.0,Lulus
MHS00938,6,SI-B,P,74.5,55.9,46.8,43.1,36,3,5.3,2,Tidak,40.2,46.2,Tidak Lulus
MHS00939,1,SI-B,L,70.6,73.1,63.7,72.3,43,4,8.2,1,Tidak,66.6,69.1,Lulus
MHS00940,4,SI-B,P,88.8,100.0,95.4,92.9,53,4,12.7,0,Tidak,95.9,96.1,Lulus
MHS00941,2,SI-D,L,68.1,61.8,61.8,61.9,52,4,8.3,2,Tidak,48.8,57.9,Tidak Lulus
MHS00942,4,SI-B,L,100.0,95.6,86.1,82.8,38,5,7.9,1,Tidak,93.8,90.0,Lulus
MHS00943,4,SI-D,L,100.0,95.6,68.4,74.7,37,2,8.1,1,Tidak,87.1,82.4,Lulus
MHS00944,5,SI-A,P,81.1,69.3,64.5,49.5,31,2,3.3,6,Ya,40.0,54.6,Tidak Lulus
MHS00945,2,SI-C,L,77.9,68.6,61.9,54.0,42,2,6.8,2,Tidak,51.0,58.3,Tidak Lulus
MHS00946,1,SI-C,L,90.4,59.9,63.5,50.8,37,5,6.4,1,Tidak,57.6,57.7,Tidak Lulus
MHS00947,1,SI-C,L,91.1,94.2,62.3,71.7,54,6,7.5,2,Tidak,80.0,77.9,Lulus
MHS00948,6,SI-C,P,68.3,44.5,57.6,53.9,31,6,6.8,4,Ya,50.0,51.1,Tidak Lulus
MHS00949,6,SI-D,L,71.7,83.9,75.7,60.9,36,4,7.6,0,Tidak,63.2,70.3,Lulus
MHS00950,4,SI-D,L,62.1,54.4,47.3,56.6,41,1,5.6,3,Tidak,32.7,47.0,Tidak Lulus
MHS00951,4,SI-B,L,82.9,80.4,93.0,64.3,40,5,6.7,1,Tidak,56.5,71.7,Lulus
MHS00952,4,SI-D,L,86.0,62.9,57.1,66.0,32,3,2.8,0,Tidak,59.6,61.5,Lulus
MHS00953,1,SI-B,L,61.8,64.4,51.6,45.5,44,1,5.5,1,Ya,60.7,56.0,Tidak Lulus
MHS00954,6,SI-B,L,72.5,67.3,69.1,74.1,49,3,10.7,1,Ya,67.2,69.3,Lulus
MHS00955,3,SI-C,P,61.8,73.5,45.6,58.7,40,3,7.5,2,Tidak,53.0,58.1,Tidak Lulus
MHS00956,3,SI-D,L,67.2,46.1,59.2,71.1,38,4,6.4,3,Tidak,50.6,56.3,Tidak Lulus
MHS00957,3,SI-D,L,84.6,92.2,90.4,78.2,55,3,12.2,1,Ya,71.0,82.0,Lulus
MHS00958,1,SI-B,L,69.2,30.0,35.6,20.0,33,7,2.4,4,Tidak,36.3,30.5,Tidak Lulus
MHS00959,1,SI-B,P,74.4,53.9,50.1,36.7,37,2,3.2,0,Tidak,38.5,44.2,Tidak Lulus
MHS00960,5,SI-A,P,58.5,85.7,80.3,67.0,58,2,11.6,3,Ya,59.7,72.1,Lulus
MHS00961,1,SI-A,P,80.2,80.5,76.3,71.6,40,5,6.6,1,Tidak,71.2,74.6,Lulus
MHS00962,4,SI-B,L,77.5,57.7,63.6,52.0,49,1,5.8,2,Tidak,45.7,53.9,Tidak Lulus
MHS00963,2,SI-A,L,69.3,72.3,59.2,56.3,42,3,2.9,4,Ya,40.5,56.1,Tidak Lulus
MHS00964,3,SI-A,L,75.7,93.1,90.7,86.6,39,3,7.8,0,Tidak,84.4,88.4,Lulus
MHS00965,2,SI-B,L,80.2,79.8,81.4,76.4,44,7,8.1,2,Tidak,71.7,76.8,Lulus
MHS00966,2,SI-B,L,68.2,63.7,51.0,51.5,34,1,3.2,1,Tidak,52.6,54.8,Tidak Lulus
MHS00967,5,SI-D,P,60.3,65.7,55.4,48.4,36,4,6.1,0,Tidak,47.7,53.9,Tidak Lulus
MHS00968,2,SI-B,P,99.7,72.9,87.5,81.9,48,2,5.5,2,Tidak,69.0,76.9,Lulus
MHS00969,4,SI-B,P,70.4,75.6,65.3,74.3,44,7,7.3,1,Tidak,66.7,70.5,Lulus
MHS00970,3,SI-C,L,76.8,78.3,72.0,60.1,34,1,3.1,1,Tidak,60.0,67.0,Lulus
MHS00971,4,SI-D,P,90.1,76.4,72.1,63.5,41,2,10.3,1,Tidak,63.0,68.3,Lulus
MHS00972,6,SI-D,L,100.0,78.2,67.2,83.7,37,6,9.2,0,Tidak,72.2,75.6,Lulus
MHS00973,5,SI-D,L,63.1,54.5,57.9,50.0,42,5,5.4,5,Tidak,47.3,51.9,Tidak Lulus
MHS00974,2,SI-C,P,83.4,87.9,69.7,72.6,49,3,5.9,1,Tidak,70.7,75.3,Lulus
MHS00975,1,SI-B,L,69.5,76.1,76.3,78.7,41,5,6.1,2,Tidak,65.9,73.7,Lulus
MHS00976,2,SI-D,L,71.5,48.8,48.7,35.7,35,1,4.2,0,Ya,30.3,40.0,Tidak Lulus
MHS00977,4,SI-D,L,69.4,58.9,77.4,56.3,32,4,5.2,4,Tidak,51.1,59.6,Tidak Lulus
MHS00978,1,SI-A,P,64.5,53.6,61.2,53.2,46,5,5.7,4,Ya,50.0,53.9,Tidak Lulus
MHS00979,3,SI-D,P,77.5,100.0,68.1,91.0,52,3,11.3,1,Tidak,75.6,84.0,Lulus
MHS00980,4,SI-B,L,60.3,68.7,77.1,64.2,45,3,9.3,1,Tidak,63.7,67.8,Lulus
MHS00981,2,SI-B,P,89.4,81.5,89.0,75.3,57,2,9.3,1,Tidak,70.5,78.2,Lulus
MHS00982,5,SI-A,L,78.7,76.3,65.0,68.6,43,1,7.6,0,Tidak,66.4,69.1,Lulus
MHS00983,1,SI-D,L,83.1,54.7,59.1,59.6,33,2,3.1,3,Tidak,37.5,51.6,Tidak Lulus
MHS00984,1,SI-D,P,72.4,85.2,64.2,75.9,45,4,6.4,0,Tidak,73.5,75.2,Lulus
MHS00985,5,SI-D,P,73.6,100.0,100.0,96.7,53,3,9.4,0,Ya,82.3,93.9,Lulus
MHS00986,3,SI-C,P,81.5,76.3,52.3,43.1,32,2,2.7,1,Tidak,53.3,56.3,Tidak Lulus
MHS00987,4,SI-D,L,64.0,68.9,56.9,49.3,42,2,8.4,3,Ya,59.1,58.7,Tidak Lulus
MHS00988,3,SI-B,P,73.7,89.5,86.0,84.9,64,3,13.5,2,Ya,86.7,86.8,Lulus
MHS00989,2,SI-B,P,67.7,96.4,85.2,77.3,45,5,9.7,2,Tidak,75.3,83.1,Lulus
MHS00990,5,SI-C,P,67.3,85.4,84.7,77.6,51,2,10.7,1,Tidak,76.7,80.7,Lulus
MHS00991,5,SI-C,L,52.7,65.4,67.3,48.3,43,3,7.2,4,Tidak,54.6,58.3,Tidak Lulus
MHS00992,4,SI-D,P,94.1,88.6,77.0,79.9,50,2,9.4,1,Tidak,77.2,80.7,Lulus
MHS00993,2,SI-A,P,69.8,64.4,52.1,49.3,37,2,4.3,3,Ya,53.4,54.9,Tidak Lulus
MHS00994,4,SI-C,L,92.0,89.2,90.7,84.7,44,3,8.9,2,Tidak,69.6,82.5,Lulus
MHS00995,3,SI-C,L,90.8,100.0,100.0,92.7,35,4,8.5,0,Ya,84.5,93.5,Lulus
MHS00996,1,SI-D,L,62.6,52.8,33.9,48.5,42,2,7.4,0,Ya,57.0,49.2,Tidak Lulus
MHS00997,6,SI-D,P,64.9,74.5,76.6,68.7,40,3,10.4,2,Tidak,60.1,69.2,Lulus
MHS00998,1,SI-C,P,100.0,79.0,79.8,73.6,34,1,4.9,1,Tidak,66.0,73.9,Lulus
MHS00999,6,SI-A,P,99.0,64.2,83.6,85.7,41,0,5.9,1,Tidak,68.6,74.8,Lulus
MHS01000,3,SI-C,P,77.6,74.1,65.6,72.2,39,4,6.8,2,Ya,59.1,67.4,Lulus
MHS01001,2,SI-D,L,81.1,53.2,69.5,58.3,30,6,3.4,2,Tidak,52.0,57.4,Tidak Lulus
MHS01002,4,SI-D,L,70.4,52.4,54.9,59.4,37,5,7.2,2,Tidak,43.0,51.8,Tidak Lulus
MHS01003,6,SI-C,L,83.2,74.4,56.3,76.2,35,4,1.3,0,Ya,60.1,66.9,Lulus
MHS01004,5,SI-A,L,69.4,82.5,78.6,62.6,41,4,9.6,2,Ya,66.7,72.0,Lulus
MHS01005,5,SI-C,L,53.6,83.4,63.4,53.1,47,1,6.6,2,Tidak,62.1,65.4,Lulus
MHS01006,4,SI-C,L,62.1,65.9,59.3,53.3,34,2,4.9,3,Tidak,44.8,55.1,Tidak Lulus
MHS01007,4,SI-D,L,78.3,71.1,48.7,59.7,29,0,4.0,0,Ya,43.4,55.5,Tidak Lulus
MHS01008,5,SI-A,L,64.4,68.8,66.3,55.1,29,2,5.8,1,Ya,61.6,62.7,Lulus
MHS01009,2,SI-B,L,77.2,62.4,61.5,66.9,44,5,8.6,1,Tidak,66.4,64.5,Lulus
MHS01010,3,SI-A,L,65.1,79.5,48.0,53.2,48,5,8.1,4,Tidak,44.4,56.1,Tidak Lulus
MHS01011,2,SI-C,L,68.6,55.7,62.9,63.7,39,3,4.4,1,Ya,60.1,60.5,Lulus
MHS01012,6,SI-C,P,88.2,76.2,80.4,66.7,35,1,4.0,0,Tidak,64.8,71.2,Lulus
MHS01013,6,SI-C,P,81.0,80.3,60.3,60.5,57,1,8.5,0,Tidak,74.3,69.6,Lulus
MHS01014,1,SI-A,P,77.9,98.8,74.5,69.3,36,5,4.3,2,Ya,85.9,82.7,Lulus
MHS01015,4,SI-D,L,88.5,93.3,70.2,73.5,43,2,6.7,0,Tidak,75.2,78.3,Lulus
MHS01016,6,SI-C,P,83.8,72.2,73.6,61.2,43,1,6.9,1,Tidak,67.3,68.3,Lulus
MHS01017,2,SI-C,P,95.4,82.5,88.1,80.1,46,2,7.4,1,Tidak,87.1,84.4,Lulus
MHS01018,4,SI-A,P,72.5,85.8,78.1,65.6,45,2,9.1,2,Tidak,71.3,74.9,Lulus
MHS01019,6,SI-B,L,72.8,80.7,70.4,80.1,32,3,2.7,0,Tidak,67.5,74.5,Lulus
MHS01020,1,SI-B,P,62.4,55.1,61.2,49.7,29,1,0.8,1,Tidak,41.3,50.8,Tidak Lulus
MHS01021,4,SI-D,P,72.9,52.1,45.4,49.8,33,1,4.8,3,Tidak,32.5,44.3,Tidak Lulus
MHS01022,2,SI-D,P,89.6,100.0,88.7,76.8,48,4,11.9,0,Tidak,82.0,86.5,Lulus
MHS01023,6,SI-C,P,93.6,77.2,64.4,73.7,44,4,12.6,4,Ya,68.1,71.0,Lulus
MHS01024,6,SI-A,L,89.5,57.7,84.0,65.8,49,6,12.0,2,Tidak,68.8,68.3,Lulus
MHS01025,6,SI-C,L,56.5,60.2,58.6,61.1,40,2,5.9,0,Ya,40.6,54.2,Tidak Lulus
MHS01026,3,SI-D,L,91.0,59.9,51.9,43.2,25,2,1.2,1,Tidak,44.8,49.6,Tidak Lulus
MHS01027,5,SI-A,P,55.9,39.7,40.3,36.6,28,1,0.0,1,Ya,29.6,36.0,Tidak Lulus
MHS01028,5,SI-A,L,88.8,42.8,62.2,65.0,39,3,4.7,1,Tidak,45.0,52.9,Tidak Lulus
MHS01029,2,SI-D,L,73.6,63.8,69.9,64.3,39,1,5.9,0,Ya,63.7,65.1,Lulus
MHS01030,5,SI-B,L,86.4,76.9,95.8,78.1,48,2,10.4,2,Tidak,80.4,82.0,Lulus
MHS01031,1,SI-B,L,62.0,55.3,67.2,65.1,49,2,9.1,4,Tidak,49.6,58.4,Tidak Lulus
MHS01032,4,SI-A,L,92.1,84.0,76.8,65.8,43,5,7.2,3,Tidak,58.7,70.4,Lulus
MHS01033,2,SI-C,P,60.4,60.2,50.8,38.8,38,2,3.8,2,Tidak,38.8,46.6,Tidak Lulus
MHS01034,1,SI-B,P,70.0,71.1,76.8,53.9,37,3,3.6,2,Ya,61.3,65.0,Lulus
MHS01035,1,SI-C,L,66.0,53.6,43.5,41.0,42,2,7.3,1,Ya,50.5,47.5,Tidak Lulus
MHS01036,4,SI-B,L,56.9,62.5,38.8,48.0,48,3,8.6,4,Tidak,39.9,47.4,Tidak Lulus
MHS01037,2,SI-B,L,79.1,66.6,66.3,60.2,37,4,7.7,2,Ya,63.3,63.9,Lulus
MHS01038,5,SI-C,P,99.7,67.8,61.8,72.6,37,4,3.4,1,Tidak,59.8,65.4,Lulus
MHS01039,1,SI-D,L,100.0,91.2,91.7,88.3,41,4,8.5,1,Tidak,88.5,89.8,Lulus
MHS01040,2,SI-B,L,79.2,74.7,78.3,74.3,51,7,7.8,0,Ya,71.8,74.4,Lulus
MHS01041,3,SI-B,L,91.4,69.5,78.1,56.0,24,4,3.3,0,Ya,59.5,64.8,Lulus
MHS01042,5,SI-C,P,80.8,33.9,47.8,52.9,29,3,4.1,0,Tidak,52.1,46.9,Tidak Lulus
MHS01043,2,SI-D,P,84.0,74.0,63.6,77.8,47,5,8.6,0,Ya,73.7,72.8,Lulus
MHS01044,4,SI-B,P,73.9,55.6,63.6,55.9,44,3,5.8,3,Tidak,50.0,55.6,Tidak Lulus
MHS01045,6,SI-B,P,80.3,75.8,85.3,66.7,48,1,11.3,2,Ya,73.5,74.7,Lulus
MHS01046,4,SI-D,L,84.4,65.9,60.8,50.8,43,4,8.0,1,Tidak,57.6,58.6,Tidak Lulus
MHS01047,2,SI-B,L,71.1,71.7,59.4,65.6,42,4,5.0,2,Tidak,49.0,60.9,Lulus
MHS01048,1,SI-D,L,77.1,71.7,70.8,66.1,48,3,6.5,1,Ya,63.1,67.5,Lulus
MHS01049,6,SI-D,L,77.3,71.3,60.4,49.7,34,4,6.7,2,Ya,45.8,56.1,Tidak Lulus
MHS01050,1,SI-C,L,87.9,66.9,65.5,67.7,43,6,4.3,0,Ya,75.5,69.4,Lulus
MHS01051,6,SI-A,L,65.2,30.0,39.5,38.9,31,1,3.8,1,Tidak,24.7,32.5,Tidak Lulus
MHS01052,3,SI-D,L,77.4,81.8,60.1,79.6,42,4,8.6,0,Tidak,82.7,77.2,Lulus
MHS01053,6,SI-C,P,100.0,82.4,87.8,76.2,42,3,9.0,0,Tidak,73.7,79.3,Lulus
MHS01054,5,SI-A,P,92.0,92.5,75.4,78.9,52,3,8.3,2,Tidak,78.6,81.5,Lulus
MHS01055,6,SI-B,P,94.2,89.3,68.3,83.4,44,2,11.0,3,Ya,88.4,83.4,Lulus
MHS01056,2,SI-A,P,78.3,76.2,57.8,64.8,38,4,4.9,1,Tidak,61.0,65.1,Lulus
MHS01057,5,SI-D,L,81.9,98.0,92.4,84.1,51,4,11.5,0,Tidak,81.8,88.5,Lulus
MHS01058,3,SI-D,P,90.0,47.8,53.5,51.9,29,5,3.8,1,Tidak,51.1,51.0,Tidak Lulus
MHS01059,3,SI-D,L,96.7,54.5,75.3,62.9,37,2,3.5,1,Tidak,53.7,60.5,Lulus
MHS01060,4,SI-D,P,54.6,41.4,30.7,29.1,33,1,1.2,2,Ya,15.0,28.3,Tidak Lulus
MHS01061,6,SI-D,L,62.2,55.3,54.0,43.9,35,1,5.2,2,Tidak,45.1,49.1,Tidak Lulus
MHS01062,6,SI-C,P,93.7,73.9,71.8,79.6,37,1,5.0,0,Tidak,54.8,69.2,Lulus
MHS01063,5,SI-D,L,74.7,72.9,76.8,77.8,47,5,8.1,0,Tidak,60.4,71.2,Lulus
MHS01064,3,SI-C,L,69.9,53.2,49.0,52.8,40,4,7.2,5,Tidak,42.2,49.0,Tidak Lulus
MHS01065,3,SI-B,P,63.0,53.1,48.4,43.8,26,3,2.9,5,Tidak,28.4,42.4,Tidak Lulus
MHS01066,5,SI-D,L,71.3,87.6,66.2,65.7,42,3,5.3,2,Tidak,63.5,70.6,Lulus
MHS01067,2,SI-D,P,61.2,75.5,53.4,36.9,39,5,5.4,6,Ya,52.6,54.6,Tidak Lulus
MHS01068,1,SI-A,P,100.0,78.3,68.1,72.4,23,4,1.2,2,Tidak,61.6,69.8,Lulus
MHS01069,2,SI-B,P,77.7,74.4,74.2,66.6,39,1,3.6,0,Tidak,57.3,67.3,Lulus
MHS01070,2,SI-D,P,77.3,69.5,58.3,50.5,29,0,4.2,0,Tidak,64.5,61.0,Lulus
MHS01071,2,SI-D,P,85.1,88.0,82.6,86.9,51,3,10.8,1,Tidak,83.3,85.2,Lulus
MHS01072,2,SI-B,L,89.5,84.4,70.3,70.6,40,2,7.1,1,Tidak,74.7,75.2,Lulus
MHS01073,1,SI-C,P,89.4,78.1,58.2,74.2,39,7,8.5,0,Tidak,76.9,72.8,Lulus
MHS01074,1,SI-D,P,90.9,70.1,67.1,68.6,30,3,2.0,0,Tidak,60.6,66.3,Lulus
MHS01075,6,SI-A,P,70.4,73.9,74.3,59.5,51,3,10.1,2,Ya,60.8,66.4,Lulus
MHS01076,3,SI-D,L,74.4,85.9,72.7,76.4,44,4,10.4,2,Tidak,62.1,73.7,Lulus
MHS01077,3,SI-A,P,87.2,43.7,42.0,41.2,35,2,0.5,1,Tidak,45.8,43.4,Tidak Lulus
MHS01078,4,SI-A,P,71.7,44.2,36.5,29.1,34,1,4.4,2,Tidak,35.7,36.3,Tidak Lulus
MHS01079,2,SI-D,P,77.9,94.4,88.7,84.5,35,5,8.0,1,Tidak,81.2,86.8,Lulus
MHS01080,6,SI-D,L,82.8,91.4,81.9,79.7,43,5,8.4,0,Tidak,64.3,78.4,Lulus
MHS01081,5,SI-A,L,87.4,78.9,92.4,78.0,32,1,4.5,0,Tidak,78.0,81.1,Lulus
MHS01082,1,SI-B,L,56.7,45.9,27.9,43.0,31,3,5.6,2,Tidak,30.0,36.8,Tidak Lulus
MHS01083,3,SI-B,P,86.6,79.3,69.1,57.4,33,4,4.7,2,Ya,47.8,62.3,Lulus
MHS01084,6,SI-D,P,75.2,70.5,61.4,55.1,49,2,6.8,0,Ya,51.7,59.2,Tidak Lulus
MHS01085,6,SI-C,L,86.5,100.0,92.4,77.1,46,1,10.1,0,Tidak,77.2,85.9,Lulus
MHS01086,3,SI-B,L,87.3,71.3,72.7,60.7,44,2,4.2,3,Tidak,52.5,63.3,Lulus
MHS01087,4,SI-D,L,97.3,87.8,67.8,78.1,46,4,9.5,1,Tidak,75.7,77.7,Lulus
MHS01088,1,SI-B,L,94.2,69.2,73.6,82.3,33,3,4.2,3,Tidak,67.3,72.8,Lulus
MHS01089,6,SI-C,P,94.2,56.6,67.2,60.9,32,1,4.0,1,Tidak,56.0,59.6,Tidak Lulus
MHS01090,2,SI-D,P,95.3,96.8,75.1,81.9,59,3,9.0,0,Tidak,78.1,83.1,Lulus
MHS01091,6,SI-C,L,81.5,76.7,73.9,59.3,41,2,9.3,1,Tidak,65.0,68.3,Lulus
MHS01092,4,SI-D,L,78.4,100.0,86.9,77.0,42,4,9.1,0,Tidak,79.5,85.5,Lulus
MHS01093,4,SI-C,L,88.5,55.7,53.8,36.6,40,3,2.6,3,Ya,55.1,50.4,Tidak Lulus
MHS01094,3,SI-B,P,86.8,78.7,74.5,89.3,28,1,5.1,0,Tidak,66.4,76.8,Lulus
MHS01095,2,SI-B,L,74.3,54.9,63.9,41.0,48,2,9.0,4,Tidak,45.0,50.3,Tidak Lulus
MHS01096,1,SI-C,L,82.9,86.1,84.8,72.4,40,5,6.6,0,Tidak,85.1,82.1,Lulus
MHS01097,2,SI-C,L,77.6,54.8,58.4,54.7,40,3,3.3,0,Tidak,43.6,52.1,Tidak Lulus
MHS01098,2,SI-C,P,67.8,82.1,75.4,81.1,49,5,7.9,2,Ya,67.2,76.0,Lulus
MHS01099,5,SI-D,P,93.5,78.9,67.4,70.4,39,4,4.4,1,Tidak,60.2,68.9,Lulus
MHS01100,2,SI-B,P,78.7,66.7,65.7,54.0,43,5,11.9,2,Tidak,51.4,58.7,Tidak Lulus
MHS01101,1,SI-D,L,100.0,96.8,94.3,82.8,45,2,11.1,4,Tidak,80.8,88.0,Lulus
MHS01102,6,SI-B,L,58.5,87.2,67.2,63.8,42,2,8.3,2,Tidak,67.3,71.4,Lulus
MHS01103,6,SI-A,L,71.3,82.4,99.4,71.9,44,2,10.6,3,Ya,85.7,84.2,Lulus
MHS01104,6,SI-D,P,78.4,65.6,62.2,52.9,40,4,6.7,3,Tidak,52.3,57.8,Tidak Lulus
MHS01105,6,SI-B,L,91.6,81.9,73.4,67.5,34,4,8.8,1,Tidak,73.5,74.1,Lulus
MHS01106,1,SI-B,P,82.8,90.5,79.5,72.5,54,3,10.9,0,Tidak,80.2,80.7,Lulus
